chain_requested,name,brand,operator,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
REMA 1000,Rema 1000 Holt Vestvollen,Rema 1000,,,,,,Norway,"59.986022,11.027972",coordinates_only,59.986022,11.027972,node,1652092748,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stokmarknes,Rema 1000,,,,,,Norway,"68.565068,14.911065",coordinates_only,68.565068,14.911065,node,1657481403,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Alstad,Rema 1000,,,,,,Norway,"67.275626,14.459164",coordinates_only,67.275626,14.459164,node,1660695071,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stormyra,Rema 1000,,,,,,Norway,"67.282127,14.413508",coordinates_only,67.282127,14.413508,node,1660718988,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tromsø-K1,Rema 1000,,,,,,Norway,"69.672383,18.9232362",coordinates_only,69.672383,18.9232362,node,1660844139,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Veita,Rema 1000,,,,,,Norway,"69.6519,18.957059",coordinates_only,69.6519,18.957059,node,1660848482,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Finnsnes,Rema 1000,,,,,,Norway,"69.228232,17.994068",coordinates_only,69.228232,17.994068,node,1660851635,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sofienberg,Rema 1000,,,,,,Norway,"59.921503,10.770234",coordinates_only,59.921503,10.770234,node,1669933465,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tromsdalen,Rema 1000,,,,,,Norway,"69.639781,18.970733",coordinates_only,69.639781,18.970733,node,1675826592,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bergseng,Rema 1000,,,,,,Norway,"68.81285,16.514561",coordinates_only,68.81285,16.514561,node,1683127738,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sørreisa,Rema 1000,,,,,,Norway,"69.145286,18.156032",coordinates_only,69.145286,18.156032,node,1683129064,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kanebogen,Rema 1000,,,,,,Norway,"68.779307,16.565744",coordinates_only,68.779307,16.565744,node,1683237640,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hammerfest,Rema 1000,,,,,,Norway,"70.677564,23.671877",coordinates_only,70.677564,23.671877,node,1697472933,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Krøgenes,Rema 1000,,,,,,Norway,"58.474278,8.81618",coordinates_only,58.474278,8.81618,node,1699920273,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Avaldsnes,Rema 1000,,,,,,Norway,"59.353828,5.277746",coordinates_only,59.353828,5.277746,node,1708618179,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Storhaug,Rema 1000,,,,,,Norway,"58.9659453,5.7584304",coordinates_only,58.9659453,5.7584304,node,1726378728,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Landås,Rema 1000,,,,,,Norway,"60.357935,5.368662",coordinates_only,60.357935,5.368662,node,1727574664,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Dokka,Rema 1000,,,,,,Norway,"60.837238,10.069616",coordinates_only,60.837238,10.069616,node,1729148563,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skedsmokorset,Rema 1000,,,,,,Norway,"60.000112,11.042487",coordinates_only,60.000112,11.042487,node,1740622324,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nesodden,Rema 1000,,,,,,Norway,"59.835389,10.642645",coordinates_only,59.835389,10.642645,node,1775566348,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sørumsand,Rema 1000,,,,,,Norway,"59.987274,11.245414",coordinates_only,59.987274,11.245414,node,1790236526,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skiptvet,Rema 1000,,,,,,Norway,"59.4717,11.163951",coordinates_only,59.4717,11.163951,node,1792049371,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rena,Rema 1000,,,,,,Norway,"61.131422,11.368404",coordinates_only,61.131422,11.368404,node,1805493566,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Surnadal,Rema 1000,,,,,,Norway,"62.969385,8.710733",coordinates_only,62.969385,8.710733,node,1816089101,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Namsos,Rema 1000,,,,,,Norway,"64.467465,11.504802",coordinates_only,64.467465,11.504802,node,1834390282,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Røakrysset,Rema 1000,,,,,,Norway,"59.947235,10.642527",coordinates_only,59.947235,10.642527,node,1841211150,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Håland,Rema 1000,,,,,,Norway,"58.721229,5.654861",coordinates_only,58.721229,5.654861,node,1853564214,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Olsrød park,Rema 1000,,,,,,Norway,"59.27579,10.451558",coordinates_only,59.27579,10.451558,node,1892729984,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hundvåg,Rema 1000,,,,,,Norway,"58.993284,5.729454",coordinates_only,58.993284,5.729454,node,1896814062,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bryne,Rema 1000,,,,,,Norway,"58.734704,5.638437",coordinates_only,58.734704,5.638437,node,1900715300,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lommedalen,Rema 1000,,,,,,Norway,"59.955789,10.480678",coordinates_only,59.955789,10.480678,node,1908063652,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Eik,Rema 1000,,,,,,Norway,"59.289188,10.417666",coordinates_only,59.289188,10.417666,node,1913789216,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ulset,Rema 1000,,,,,,Norway,"60.462718,5.319378",coordinates_only,60.462718,5.319378,node,1925271890,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skårer,Rema 1000,,,,,,Norway,"59.921849,10.953159",coordinates_only,59.921849,10.953159,node,1937388033,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Røros,Rema 1000,,,,,,Norway,"62.574419,11.396927",coordinates_only,62.574419,11.396927,node,1982629826,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Palmafossen,Rema 1000,,,,,,Norway,"60.6357732,6.4666007",coordinates_only,60.6357732,6.4666007,node,1997900769,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kvaløya,Rema 1000,,,,,,Norway,"69.690006,18.860288",coordinates_only,69.690006,18.860288,node,2040054525,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Varatun,Rema 1000,,,,,,Norway,"58.865532,5.735504",coordinates_only,58.865532,5.735504,node,2102527852,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Storo,Rema 1000,,,,,,Norway,"59.9439897,10.7711855",coordinates_only,59.9439897,10.7711855,node,2112985822,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tollbugaten,Rema 1000,,,,,,Norway,"59.731034,10.221349",coordinates_only,59.731034,10.221349,node,2202447756,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Signaturgården,Rema 1000,,,,,,Norway,"59.918964,10.585324",coordinates_only,59.918964,10.585324,node,2260247230,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rosenborg,Rema 1000,,,,,,Norway,"63.430416,10.419996",coordinates_only,63.430416,10.419996,node,2275990844,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mogata,Rema 1000,,,,,,Norway,"59.939038,10.753362",coordinates_only,59.939038,10.753362,node,2278258606,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Son,Rema 1000,,,,,,Norway,"59.493859,10.690747",coordinates_only,59.493859,10.690747,node,2285449944,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nedenes,Rema 1000,,,,,,Norway,"58.417484,8.700754",coordinates_only,58.417484,8.700754,node,2296148215,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kyrksæterøra,Rema 1000,,,,,,Norway,"63.290935,9.086858",coordinates_only,63.290935,9.086858,node,2296978798,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kanalveien,Rema 1000,,,,,,Norway,"59.952064,11.045265",coordinates_only,59.952064,11.045265,node,2345967377,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stryn,Rema 1000,,,,,,Norway,"61.903672,6.718625",coordinates_only,61.903672,6.718625,node,2360953908,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ørnes,Rema 1000,,,,,,Norway,"66.8737384,13.7071139",coordinates_only,66.8737384,13.7071139,node,2375529445,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rognan,Rema 1000,,,,,,Norway,"67.102263,15.397049",coordinates_only,67.102263,15.397049,node,2405596704,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ganddal,Rema 1000,,,,,,Norway,"58.825521,5.713446",coordinates_only,58.825521,5.713446,node,2406811794,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Volda,Rema 1000,,,,,,Norway,"62.144175,6.071335",coordinates_only,62.144175,6.071335,node,2440115468,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tynset,Rema 1000,,,,,,Norway,"62.2788678,10.7755721",coordinates_only,62.2788678,10.7755721,node,2462641578,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Torshovdalen,Rema 1000,,,,,,Norway,"59.938203,10.780705",coordinates_only,59.938203,10.780705,node,2476542845,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skullerud,Rema 1000,,,,,,Norway,"59.868058,10.839568",coordinates_only,59.868058,10.839568,node,2500390763,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stemmen,Rema 1000,,,,,,Norway,"58.979388,5.715223",coordinates_only,58.979388,5.715223,node,2627315000,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tiller,Rema 1000,,,,,,Norway,"63.359563,10.375511",coordinates_only,63.359563,10.375511,node,2698855834,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ågotnes,Rema 1000,,,,,,Norway,"60.402826,5.000229",coordinates_only,60.402826,5.000229,node,2710524843,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Inderøy,Rema 1000,,,,,,Norway,"63.873531,11.297697",coordinates_only,63.873531,11.297697,node,2748254515,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Torggata,Rema 1000,,,,,,Norway,"59.9137361,10.7471306",coordinates_only,59.9137361,10.7471306,node,2785551301,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ryensvingen,Rema 1000,,,,,,Norway,"59.89272,10.805089",coordinates_only,59.89272,10.805089,node,2795582466,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Årstaddalen,Rema 1000,,,,,,Norway,"58.438407,6.008744",coordinates_only,58.438407,6.008744,node,2795633445,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Randaberg,Rema 1000,,,,,,Norway,"58.991859,5.643823",coordinates_only,58.991859,5.643823,node,2795679019,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stadion,Rema 1000,,,,,,Norway,"59.213088,10.9272986",coordinates_only,59.213088,10.9272986,node,2796325156,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hana,Rema 1000,,,,,,Norway,"58.854649,5.7705306",coordinates_only,58.854649,5.7705306,node,2816773851,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Amfi Sogningen,Rema 1000,,,,,,Norway,"61.232167,7.103662",coordinates_only,61.232167,7.103662,node,2861926381,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Gausdal,Rema 1000,,,,,,Norway,"61.226379,10.222218",coordinates_only,61.226379,10.222218,node,2879952358,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Moelv,Rema 1000,,,,,,Norway,"60.929088,10.701911",coordinates_only,60.929088,10.701911,node,2902882997,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Elgeseter,Rema 1000,,,,,,Norway,"63.415413,10.399031",coordinates_only,63.415413,10.399031,node,2905986801,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Deknepollen,Rema 1000,,,,,,Norway,"61.925102,5.148611",coordinates_only,61.925102,5.148611,node,2906221269,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tordenskjolds gate,Rema 1000,,,,,,Norway,"58.1468707,7.9886906",coordinates_only,58.1468707,7.9886906,node,2949121597,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rock City,Rema 1000,,,,,,Norway,"64.469489,11.489264",coordinates_only,64.469489,11.489264,node,2952883037,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Enebakk,Rema 1000,,,,,,Norway,"59.723972,11.049844",coordinates_only,59.723972,11.049844,node,2953806533,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Fitjar,Rema 1000,,,,,,Norway,"59.919764,5.326894",coordinates_only,59.919764,5.326894,node,2958986046,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Møllenberg,Rema 1000,,,,,,Norway,"63.434226,10.415051",coordinates_only,63.434226,10.415051,node,2968030050,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Pirsenteret,Rema 1000,,,,,,Norway,"63.440352,10.404193",coordinates_only,63.440352,10.404193,node,2968030051,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bardufoss,Rema 1000,,,,,,Norway,"69.063987,18.504794",coordinates_only,69.063987,18.504794,node,2982562778,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Otta,Rema 1000,,,,,,Norway,"61.770803,9.538447",coordinates_only,61.770803,9.538447,node,2982758445,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Elnesvågen,Rema 1000,,,,,,Norway,"62.854409,7.16564",coordinates_only,62.854409,7.16564,node,2990529184,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Torshov,Rema 1000,,,,,,Norway,"59.934073,10.761415",coordinates_only,59.934073,10.761415,node,3013019481,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Treschows gate,Rema 1000,,,,,,Norway,"59.938797,10.762296",coordinates_only,59.938797,10.762296,node,3013732055,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ammerud,Rema 1000,,,,,,Norway,"59.9589133,10.8713888",coordinates_only,59.9589133,10.8713888,node,3033464339,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Høvleriet,Rema 1000,,,,,,Norway,"59.1208875,11.3775232",coordinates_only,59.1208875,11.3775232,node,3034226465,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hell,Rema 1000,,,,,,Norway,"63.447835,10.91035",coordinates_only,63.447835,10.91035,node,3066654831,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kvinesdal,Rema 1000,,,,,,Norway,"58.321016,6.963572",coordinates_only,58.321016,6.963572,node,3069335568,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Strømmen storsenter,Rema 1000,,,,,,Norway,"59.948432,11.008387",coordinates_only,59.948432,11.008387,node,3094718196,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lade Arena,Rema 1000,,,,,,Norway,"63.441992,10.458537",coordinates_only,63.441992,10.458537,node,3097492388,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Metro senter,Rema 1000,,,,,,Norway,"59.927592,10.962676",coordinates_only,59.927592,10.962676,node,3098739984,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kræmer brygge,Rema 1000,,,,,,Norway,"69.6656476,18.9688463",coordinates_only,69.6656476,18.9688463,node,3110905566,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Måløy brygge,Rema 1000,,,,,,Norway,"61.935831,5.11531",coordinates_only,61.935831,5.11531,node,3118668484,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Revetal,Rema 1000,,,,,,Norway,"59.3685245,10.2643339",coordinates_only,59.3685245,10.2643339,node,3119952310,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kolvereid,Rema 1000,,,,,,Norway,"64.8654947,11.6052279",coordinates_only,64.8654947,11.6052279,node,3119990289,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Leira,Rema 1000,,,,,,Norway,"60.970652,9.291908",coordinates_only,60.970652,9.291908,node,3120125543,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Grålum,Rema 1000,,,,,,Norway,"59.295235,11.066745",coordinates_only,59.295235,11.066745,node,3122630971,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Askim,Rema 1000,,,,,,Norway,"59.5823247,11.1665372",coordinates_only,59.5823247,11.1665372,node,3122753563,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mysen,Rema 1000,,,,,,Norway,"59.552239,11.34057",coordinates_only,59.552239,11.34057,node,3122780703,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bertnes,Rema 1000,,,,,,Norway,"67.287299,14.592055",coordinates_only,67.287299,14.592055,node,3123859597,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Guldbergaunet,Rema 1000,,,,,,Norway,"64.016699,11.510005",coordinates_only,64.016699,11.510005,node,3125281513,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Risør,Rema 1000,,,,,,Norway,"58.71515,9.176686",coordinates_only,58.71515,9.176686,node,3131466130,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Christian Krohgs gate,Rema 1000,,,,,,Norway,"59.9139935,10.7567122",coordinates_only,59.9139935,10.7567122,node,3189733778,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lørenveien,Rema 1000,,,,,,Norway,"59.931653,10.789786",coordinates_only,59.931653,10.789786,node,3210871277,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tangen,Rema 1000,,,,,,Norway,"58.1479469,8.0058935",coordinates_only,58.1479469,8.0058935,node,3261794160,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rådhusplassen,Rema 1000,,,,,,Norway,"59.664751,10.7888744",coordinates_only,59.664751,10.7888744,node,3309055214,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lonevåg,Rema 1000,,,,,,Norway,"60.527003,5.493424",coordinates_only,60.527003,5.493424,node,3324720972,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ellingsrud,Rema 1000,,,,,,Norway,"59.938768,10.907944",coordinates_only,59.938768,10.907944,node,3428529838,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lindås,Rema 1000,,,,,,Norway,"60.739333,5.161646",coordinates_only,60.739333,5.161646,node,3439458795,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Neskollen,Rema 1000,,,,,,Norway,"60.125757,11.342028",coordinates_only,60.125757,11.342028,node,3481458856,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lura,Rema 1000,,,,,,Norway,"58.873293,5.726273",coordinates_only,58.873293,5.726273,node,3611035693,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skjeberg,Rema 1000,,,,,,Norway,"59.210347,11.190356",coordinates_only,59.210347,11.190356,node,3637932290,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Svinesundparken,Rema 1000,,,,,,Norway,"59.128271,11.274588",coordinates_only,59.128271,11.274588,node,3662420184,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vikhammer,Rema 1000,,,,,,Norway,"63.436414,10.626098",coordinates_only,63.436414,10.626098,node,3674029029,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Øya,Rema 1000,,,,,,Norway,"59.045386,10.060593",coordinates_only,59.045386,10.060593,node,3692730102,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Halmstad,Rema 1000,,,,,,Norway,"59.37732,10.759519",coordinates_only,59.37732,10.759519,node,3737461423,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hokksund,Rema 1000,,,,,,Norway,"59.7728685,9.9081427",coordinates_only,59.7728685,9.9081427,node,3787208372,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lena,Rema 1000,,,,,,Norway,"60.6775192,10.8181904",coordinates_only,60.6775192,10.8181904,node,3824297281,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Garnesveien,Rema 1000,,,,,,Norway,"60.428505,5.469539",coordinates_only,60.428505,5.469539,node,3827722522,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Årdalstangen,Rema 1000,,,,,,Norway,"61.2388252,7.7113913",coordinates_only,61.2388252,7.7113913,node,3868562323,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lakselv,Rema 1000,,,,,,Norway,"70.053066,24.958473",coordinates_only,70.053066,24.958473,node,3882536916,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Begby,Rema 1000,,,,,,Norway,"59.208213,10.990954",coordinates_only,59.208213,10.990954,node,3932021154,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kløverhuset,Rema 1000,,,,,,Norway,"60.394473,5.323167",coordinates_only,60.394473,5.323167,node,3934152270,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nygårdsgaten,Rema 1000,,,,,,Norway,"60.388556,5.32617",coordinates_only,60.388556,5.32617,node,3946010561,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ilsvika,Rema 1000,,,,,,Norway,"63.431548,10.357079",coordinates_only,63.431548,10.357079,node,3961731167,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Marken,Rema 1000,,,,,,Norway,"60.39117,5.331998",coordinates_only,60.39117,5.331998,node,3962005399,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Østerøyveien,Rema 1000,,,,,,Norway,"59.134202,10.251473",coordinates_only,59.134202,10.251473,node,4001578390,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sandefjord,Rema 1000,,,,,,Norway,"59.129011,10.240423",coordinates_only,59.129011,10.240423,node,4001578393,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Thorøya,Rema 1000,,,,,,Norway,"59.102779,10.223249",coordinates_only,59.102779,10.223249,node,4001578399,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lørenskog stasjonsby,Rema 1000,,,,,,Norway,"59.944053,10.950918",coordinates_only,59.944053,10.950918,node,4075212709,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hommelvik,Rema 1000,,,,,,Norway,"63.416458,10.810064",coordinates_only,63.416458,10.810064,node,4134849573,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Holmestrand,Rema 1000,,,,,,Norway,"59.47547,10.317491",coordinates_only,59.47547,10.317491,node,4159423912,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Amfi Florø,Rema 1000,,,,,,Norway,"61.600866,5.036804",coordinates_only,61.600866,5.036804,node,4171466892,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Fabrikkvegen,Rema 1000,,,,,,Norway,"60.888041,10.932964",coordinates_only,60.888041,10.932964,node,4213098367,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Digernes,Rema 1000,,,,,,Norway,"62.492093,6.605557",coordinates_only,62.492093,6.605557,node,4214873094,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Gran,Rema 1000,,,,,,Norway,"60.353103,10.575738",coordinates_only,60.353103,10.575738,node,4294899648,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Opstadveien,Rema 1000,,,,,,Norway,"58.778637,5.832234",coordinates_only,58.778637,5.832234,node,4306063737,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rakkestad,Rema 1000,,,,,,Norway,"59.41927,11.345903",coordinates_only,59.41927,11.345903,node,4329960408,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Årvoll,Rema 1000,,,,,,Norway,"59.945159,10.809216",coordinates_only,59.945159,10.809216,node,4343697794,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sofiemyr,Rema 1000,,,,,,Norway,"59.801715,10.818084",coordinates_only,59.801715,10.818084,node,4348945904,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Seljord,Rema 1000,,,,,,Norway,"59.480471,8.6319456",coordinates_only,59.480471,8.6319456,node,4355073789,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Billingstadsletta,Rema 1000,,,,,,Norway,"59.877088,10.500884",coordinates_only,59.877088,10.500884,node,4377990827,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bremnes,Rema 1000,,,,,,Norway,"59.793482,5.171917",coordinates_only,59.793482,5.171917,node,4392633229,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sandved,Rema 1000,,,,,,Norway,"58.838206,5.722023",coordinates_only,58.838206,5.722023,node,4419370011,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ask,Rema 1000,,,,,,Norway,"60.0711798,11.0342301",coordinates_only,60.0711798,11.0342301,node,4437439600,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skogsvåg,Rema 1000,,,,,,Norway,"60.270189,5.070255",coordinates_only,60.270189,5.070255,node,4575509692,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Viken,Rema 1000,,,,,,Norway,"60.378394,5.328383",coordinates_only,60.378394,5.328383,node,4614985253,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Industrigata,Rema 1000,,,,,,Norway,"59.926781,10.72201",coordinates_only,59.926781,10.72201,node,4623901187,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Havstein,Rema 1000,,,,,,Norway,"63.409079,10.3614045",coordinates_only,63.409079,10.3614045,node,4630571197,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Torsbudalen,Rema 1000,,,,,,Norway,"58.481145,8.756305",coordinates_only,58.481145,8.756305,node,4779567232,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Korskirkekvartalet,Rema 1000,,,,,,Norway,"60.394396,5.327478",coordinates_only,60.394396,5.327478,node,4809443448,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tollboden,Rema 1000,,,,,,Norway,"60.398878,5.309801",coordinates_only,60.398878,5.309801,node,4836710457,OpenStreetMap via Overpass API
REMA 1000,REMA 1000 Hommelvik,Rema 1000,,,,,,Norway,"63.416458,10.810064",coordinates_only,63.416458,10.810064,node,4844721023,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sunndalsøra,Rema 1000,,,,,,Norway,"62.672299,8.567943",coordinates_only,62.672299,8.567943,node,4948749673,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stoa,Rema 1000,,,,,,Norway,"58.46533,8.7132753",coordinates_only,58.46533,8.7132753,node,5009498839,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Krokdalsmyra,Rema 1000,,,,,,Norway,"67.2703653,15.3956326",coordinates_only,67.2703653,15.3956326,node,5034740293,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Parkveien,Rema 1000,,,,,,Norway,"59.921281,10.728906",coordinates_only,59.921281,10.728906,node,5159248736,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Drøbak,Rema 1000,,,,,,Norway,"59.668287,10.647926",coordinates_only,59.668287,10.647926,node,5235692621,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Søgne,Rema 1000,,,,,,Norway,"58.097777,7.810864",coordinates_only,58.097777,7.810864,node,5258644275,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hovseter,Rema 1000,,,,,,Norway,"59.9496261,10.6536314",coordinates_only,59.9496261,10.6536314,node,5273825791,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lars Hilles gate,Rema 1000,,,,,,Norway,"60.387054,5.331511",coordinates_only,60.387054,5.331511,node,5318783336,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Langveien,Rema 1000,,,,,,Norway,"63.108393,7.728807",coordinates_only,63.108393,7.728807,node,5391130158,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Holtandalen,Rema 1000,,,,,,Norway,"59.411141,10.4673",coordinates_only,59.411141,10.4673,node,5439882352,OpenStreetMap via Overpass API
