chain_requested,name,brand,operator,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Kiwi,Kiwi Jørpeland,Kiwi,,,,,,Norway,"59.022984,6.041534",coordinates_only,59.022984,6.041534,node,1606371412,OpenStreetMap via Overpass API
Kiwi,Kiwi Grasmyr,Kiwi,,,,,,Norway,"59.030133,9.704575",coordinates_only,59.030133,9.704575,node,1635296235,OpenStreetMap via Overpass API
Kiwi,Kiwi Østre Elvebakken,Kiwi,,,,,,Norway,"69.9727709,23.3722328",coordinates_only,69.9727709,23.3722328,node,1643391393,OpenStreetMap via Overpass API
Kiwi,Kiwi Holt Vestvollen,Kiwi,,,,,,Norway,"59.9866101,11.0273615",coordinates_only,59.9866101,11.0273615,node,1652092723,OpenStreetMap via Overpass API
Kiwi,Kiwi Jerikoveien,Kiwi,,,,,,Norway,"59.936109,10.888394",coordinates_only,59.936109,10.888394,node,1655767719,OpenStreetMap via Overpass API
Kiwi,Kiwi Håpet,Kiwi,,,,,,Norway,"69.679221,18.93311",coordinates_only,69.679221,18.93311,node,1660844138,OpenStreetMap via Overpass API
Kiwi,Kiwi Råde,Kiwi,,,,,,Norway,"59.355944,10.847252",coordinates_only,59.355944,10.847252,node,1667001917,OpenStreetMap via Overpass API
Kiwi,Kiwi Balsfjordgata,Kiwi,,,,,,Norway,"69.6436838,18.9437138",coordinates_only,69.6436838,18.9437138,node,1675837156,OpenStreetMap via Overpass API
Kiwi,Kiwi Andslimoen,Kiwi,,,,,,Norway,"69.0942722,18.5903684",coordinates_only,69.0942722,18.5903684,node,1683123611,OpenStreetMap via Overpass API
Kiwi,Kiwi Strømgaten,Kiwi,,,,,,Norway,"60.3874711,5.3280872",coordinates_only,60.3874711,5.3280872,node,1715933279,OpenStreetMap via Overpass API
Kiwi,Kiwi Birkeveien,Kiwi,,,,,,Norway,"60.36062,5.364789",coordinates_only,60.36062,5.364789,node,1727566202,OpenStreetMap via Overpass API
Kiwi,Kiwi Jevnaker,Kiwi,,,,,,Norway,"60.2392977,10.3843753",coordinates_only,60.2392977,10.3843753,node,1736049159,OpenStreetMap via Overpass API
Kiwi,Kiwi Veitvet,Kiwi,,,,,,Norway,"59.944088,10.847804",coordinates_only,59.944088,10.847804,node,1741220715,OpenStreetMap via Overpass API
Kiwi,Kiwi Gulset,Kiwi,,,,,,Norway,"59.2166713,9.5662098",coordinates_only,59.2166713,9.5662098,node,1748016333,OpenStreetMap via Overpass API
Kiwi,Kiwi Flaskebekk,Kiwi,,,,,,Norway,"59.84951,10.658757",coordinates_only,59.84951,10.658757,node,1773901334,OpenStreetMap via Overpass API
Kiwi,Kiwi Vanse,Kiwi,,,,,,Norway,"58.0976663,6.6888851",coordinates_only,58.0976663,6.6888851,node,1786507188,OpenStreetMap via Overpass API
Kiwi,Kiwi Vangen,Kiwi,,,,,,Norway,"60.6280971,6.4195426",coordinates_only,60.6280971,6.4195426,node,1810728111,OpenStreetMap via Overpass API
Kiwi,Kiwi Farsund,Kiwi,,,,,,Norway,"58.0957354,6.7951031",coordinates_only,58.0957354,6.7951031,node,1813488094,OpenStreetMap via Overpass API
Kiwi,Kiwi Tretten,Kiwi,,,,,,Norway,"61.318396,10.300435",coordinates_only,61.318396,10.300435,node,1834315811,OpenStreetMap via Overpass API
Kiwi,Kiwi Vinstra,Kiwi,,,,,,Norway,"61.5958192,9.7296625",coordinates_only,61.5958192,9.7296625,node,1834319932,OpenStreetMap via Overpass API
Kiwi,Kiwi Øyer,Kiwi,,,,,,Norway,"61.2439889,10.4384771",coordinates_only,61.2439889,10.4384771,node,1836904082,OpenStreetMap via Overpass API
Kiwi,Kiwi Kunnskapshuset,Kiwi,,,,,,Norway,"59.787331,5.497085",coordinates_only,59.787331,5.497085,node,1843114877,OpenStreetMap via Overpass API
Kiwi,Kiwi Vågsbygd senter,Kiwi,,,,,,Norway,"58.1249698,7.9541774",coordinates_only,58.1249698,7.9541774,node,1847099875,OpenStreetMap via Overpass API
Kiwi,Kiwi Elvegata,Kiwi,,,,,,Norway,"58.1483369,8.0044037",coordinates_only,58.1483369,8.0044037,node,1856154637,OpenStreetMap via Overpass API
Kiwi,Kiwi Tøyenhaugen,Kiwi,,,,,,Norway,"60.112275,10.861525",coordinates_only,60.112275,10.861525,node,1893803736,OpenStreetMap via Overpass API
Kiwi,Kiwi Ål,Kiwi,,,,,,Norway,"60.6293869,8.5629223",coordinates_only,60.6293869,8.5629223,node,1945780947,OpenStreetMap via Overpass API
Kiwi,Kiwi Kambo,Kiwi,,,,,,Norway,"59.482363,10.695529",coordinates_only,59.482363,10.695529,node,1952599619,OpenStreetMap via Overpass API
Kiwi,Kiwi Heer,Kiwi,,,,,,Norway,"59.68437,10.661078",coordinates_only,59.68437,10.661078,node,1958813029,OpenStreetMap via Overpass API
Kiwi,Kiwi Nordbyhagen,Kiwi,,,,,,Norway,"59.934229,10.994571",coordinates_only,59.934229,10.994571,node,1963751067,OpenStreetMap via Overpass API
Kiwi,Kiwi Sognsveien,Kiwi,,,,,,Norway,"59.947156,10.731996",coordinates_only,59.947156,10.731996,node,1964284141,OpenStreetMap via Overpass API
Kiwi,Kiwi Borgenhaugen,Kiwi,,,,,,Norway,"59.2645667,11.1576593",coordinates_only,59.2645667,11.1576593,node,1973442760,OpenStreetMap via Overpass API
Kiwi,Kiwi Birkebeinersenteret,Kiwi,,,,,,Norway,"60.39994,5.32368",coordinates_only,60.39994,5.32368,node,1975651376,OpenStreetMap via Overpass API
Kiwi,Kiwi Spangereid,Kiwi,,,,,,Norway,"58.043924,7.143972",coordinates_only,58.043924,7.143972,node,1984044027,OpenStreetMap via Overpass API
Kiwi,Kiwi Heiane,Kiwi,,,,,,Norway,"59.76148,5.456978",coordinates_only,59.76148,5.456978,node,2038273854,OpenStreetMap via Overpass API
Kiwi,Kiwi Bygdøy allé,Kiwi,,,,,,Norway,"59.916393,10.712357",coordinates_only,59.916393,10.712357,node,2076928815,OpenStreetMap via Overpass API
Kiwi,Kiwi Rælingen,Kiwi,,,,,,Norway,"59.932296,11.067295",coordinates_only,59.932296,11.067295,node,2087906987,OpenStreetMap via Overpass API
Kiwi,Kiwi Vogts gate,Kiwi,,,,,,Norway,"59.93668,10.765864",coordinates_only,59.93668,10.765864,node,2112968283,OpenStreetMap via Overpass API
Kiwi,Kiwi Valderøy,Kiwi,,,,,,Norway,"62.506884,6.102548",coordinates_only,62.506884,6.102548,node,2113101612,OpenStreetMap via Overpass API
Kiwi,Kiwi Kongssenteret,Kiwi,,,,,,Norway,"60.1920147,11.9946827",coordinates_only,60.1920147,11.9946827,node,2166712161,OpenStreetMap via Overpass API
Kiwi,Kiwi Lervig brygge,Kiwi,,,,,,Norway,"58.965318,5.761591",coordinates_only,58.965318,5.761591,node,2180171999,OpenStreetMap via Overpass API
Kiwi,Kiwi Blakstadheia,Kiwi,,,,,,Norway,"58.4981166,8.6441402",coordinates_only,58.4981166,8.6441402,node,2185251147,OpenStreetMap via Overpass API
Kiwi,Kiwi Mortensrud,Kiwi,,,,,,Norway,"59.849337,10.830731",coordinates_only,59.849337,10.830731,node,2242403114,OpenStreetMap via Overpass API
Kiwi,Kiwi Hosle,Kiwi,,,,,,Norway,"59.9363386,10.5839422",coordinates_only,59.9363386,10.5839422,node,2260269729,OpenStreetMap via Overpass API
Kiwi,Kiwi Bjerke,Kiwi,,,,,,Norway,"59.941995,10.808089",coordinates_only,59.941995,10.808089,node,2272979127,OpenStreetMap via Overpass API
Kiwi,Kiwi Rjukan,Kiwi,,,,,,Norway,"59.880612,8.637606",coordinates_only,59.880612,8.637606,node,2278070272,OpenStreetMap via Overpass API
Kiwi,Kiwi Sokndal,Kiwi,,,,,,Norway,"58.341988,6.284411",coordinates_only,58.341988,6.284411,node,2296319193,OpenStreetMap via Overpass API
Kiwi,Kiwi Kyrksæterøra,Kiwi,,,,,,Norway,"63.292211,9.087252",coordinates_only,63.292211,9.087252,node,2296987710,OpenStreetMap via Overpass API
Kiwi,Kiwi Rena,Kiwi,,,,,,Norway,"61.131534,11.370511",coordinates_only,61.131534,11.370511,node,2312759338,OpenStreetMap via Overpass API
Kiwi,Kiwi Spelhaugen,Kiwi,,,,,,Norway,"60.349421,5.277053",coordinates_only,60.349421,5.277053,node,2328000381,OpenStreetMap via Overpass API
Kiwi,Kiwi Ulset,Kiwi,,,,,,Norway,"60.4637531,5.304087",coordinates_only,60.4637531,5.304087,node,2328009314,OpenStreetMap via Overpass API
Kiwi,Kiwi Arnatveit,Kiwi,,,,,,Norway,"60.407327,5.475971",coordinates_only,60.407327,5.475971,node,2328065316,OpenStreetMap via Overpass API
Kiwi,Kiwi Indre Arna,Kiwi,,,,,,Norway,"60.424636,5.470661",coordinates_only,60.424636,5.470661,node,2328072244,OpenStreetMap via Overpass API
Kiwi,Kiwi Stovner,Kiwi,,,,,,Norway,"59.962539,10.922417",coordinates_only,59.962539,10.922417,node,2374341820,OpenStreetMap via Overpass API
Kiwi,Kiwi Heidal,Kiwi,,,,,,Norway,"61.758687,9.285402",coordinates_only,61.758687,9.285402,node,2376025057,OpenStreetMap via Overpass API
Kiwi,Kiwi Torvastad,Kiwi,,,,,,Norway,"59.389218,5.273499",coordinates_only,59.389218,5.273499,node,2377643494,OpenStreetMap via Overpass API
Kiwi,Kiwi Egersund,Kiwi,,,,,,Norway,"58.4516512,6.0015713",coordinates_only,58.4516512,6.0015713,node,2398376129,OpenStreetMap via Overpass API
Kiwi,Kiwi Øran,Kiwi,,,,,,Norway,"62.558735,7.681698",coordinates_only,62.558735,7.681698,node,2398499235,OpenStreetMap via Overpass API
Kiwi,Kiwi Sætre,Kiwi,,,,,,Norway,"59.6817814,10.52609",coordinates_only,59.6817814,10.52609,node,2404131371,OpenStreetMap via Overpass API
Kiwi,Kiwi Minnesund,Kiwi,,,,,,Norway,"60.4032344,11.2425899",coordinates_only,60.4032344,11.2425899,node,2413920669,OpenStreetMap via Overpass API
Kiwi,Kiwi Allehelgens gate,Kiwi,,,,,,Norway,"60.3933304,5.3278927",coordinates_only,60.3933304,5.3278927,node,2429147842,OpenStreetMap via Overpass API
Kiwi,Kiwi Storgata,Kiwi,,,,,,Norway,"61.115225,10.465946",coordinates_only,61.115225,10.465946,node,2436891003,OpenStreetMap via Overpass API
Kiwi,Kiwi Torshov,Kiwi,,,,,,Norway,"59.9388166,10.776884",coordinates_only,59.9388166,10.776884,node,2476542841,OpenStreetMap via Overpass API
Kiwi,Kiwi Alleen senter,Kiwi,,,,,,Norway,"58.15622,7.10045",coordinates_only,58.15622,7.10045,node,2503087139,OpenStreetMap via Overpass API
Kiwi,Kiwi Hasbergsveien,Kiwi,,,,,,Norway,"59.6638967,9.644242",coordinates_only,59.6638967,9.644242,node,2510425140,OpenStreetMap via Overpass API
Kiwi,Kiwi Sand,Kiwi,,,,,,Norway,"60.3924419,11.5369691",coordinates_only,60.3924419,11.5369691,node,2551070655,OpenStreetMap via Overpass API
Kiwi,Kiwi Nyrud,Kiwi,,,,,,Norway,"65.832966,13.214253",coordinates_only,65.832966,13.214253,node,2611112708,OpenStreetMap via Overpass API
Kiwi,Kiwi IT Fornebu,Kiwi,,,,,,Norway,"59.8943536,10.6295888",coordinates_only,59.8943536,10.6295888,node,2728294842,OpenStreetMap via Overpass API
Kiwi,Kiwi Øystese,Kiwi,,,,,,Norway,"60.3867647,6.1994943",coordinates_only,60.3867647,6.1994943,node,2771926129,OpenStreetMap via Overpass API
Kiwi,Kiwi Prinsdal,Kiwi,,,,,,Norway,"59.833085,10.806909",coordinates_only,59.833085,10.806909,node,2810293401,OpenStreetMap via Overpass API
Kiwi,Kiwi Kirkegata Haugesund,Kiwi,,,,,,Norway,"59.416019,5.269349",coordinates_only,59.416019,5.269349,node,2817041839,OpenStreetMap via Overpass API
Kiwi,Kiwi Lagårdsveien,Kiwi,,,,,,Norway,"58.953583,5.741449",coordinates_only,58.953583,5.741449,node,2836727815,OpenStreetMap via Overpass API
Kiwi,Kiwi Gausdal,Kiwi,,,,,,Norway,"61.226961,10.223106",coordinates_only,61.226961,10.223106,node,2879951487,OpenStreetMap via Overpass API
Kiwi,Kiwi Follebu,Kiwi,,,,,,Norway,"61.216187,10.285145",coordinates_only,61.216187,10.285145,node,2881860772,OpenStreetMap via Overpass API
Kiwi,Kiwi Nordbyen,Kiwi,,,,,,Norway,"62.752636,7.235178",coordinates_only,62.752636,7.235178,node,2891258285,OpenStreetMap via Overpass API
Kiwi,Kiwi Bergmo,Kiwi,,,,,,Norway,"62.7447791,7.2144529",coordinates_only,62.7447791,7.2144529,node,2892101398,OpenStreetMap via Overpass API
Kiwi,Kiwi Deknepollen,Kiwi,,,,,,Norway,"61.9230879,5.1505134",coordinates_only,61.9230879,5.1505134,node,2906221267,OpenStreetMap via Overpass API
Kiwi,Kiwi Måløy,Kiwi,,,,,,Norway,"61.9331674,5.112828",coordinates_only,61.9331674,5.112828,node,2906221268,OpenStreetMap via Overpass API
Kiwi,Kiwi Kremmergaarden,Kiwi,,,,,,Norway,"62.471078,6.153832",coordinates_only,62.471078,6.153832,node,2917276340,OpenStreetMap via Overpass API
Kiwi,Kiwi Lærdal,Kiwi,,,,,,Norway,"61.099074,7.481147",coordinates_only,61.099074,7.481147,node,2951352462,OpenStreetMap via Overpass API
Kiwi,Kiwi Lyngdal,Kiwi,,,,,,Norway,"58.134168,7.069817",coordinates_only,58.134168,7.069817,node,2958986044,OpenStreetMap via Overpass API
Kiwi,Kiwi Nardobakken,Kiwi,,,,,,Norway,"63.409712,10.418101",coordinates_only,63.409712,10.418101,node,3004633896,OpenStreetMap via Overpass API
Kiwi,Kiwi Svolvær sentrum,Kiwi,,,,,,Norway,"68.2351444,14.5627079",coordinates_only,68.2351444,14.5627079,node,3005028361,OpenStreetMap via Overpass API
Kiwi,Kiwi WM.Thranes gate,Kiwi,,,,,,Norway,"59.923106,10.739524",coordinates_only,59.923106,10.739524,node,3010287638,OpenStreetMap via Overpass API
Kiwi,Kiwi Kværnerbyen,Kiwi,,,,,,Norway,"59.904644,10.786854",coordinates_only,59.904644,10.786854,node,3012190619,OpenStreetMap via Overpass API
Kiwi,Kiwi Kirkeby,Kiwi,,,,,,Norway,"60.7850775,10.695633",coordinates_only,60.7850775,10.695633,node,3013363333,OpenStreetMap via Overpass API
Kiwi,Kiwi Gvarv,Kiwi,,,,,,Norway,"59.387351,9.168782",coordinates_only,59.387351,9.168782,node,3025599722,OpenStreetMap via Overpass API
Kiwi,Kiwi Ølensvåg,Kiwi,,,,,,Norway,"59.5976279,5.743222",coordinates_only,59.5976279,5.743222,node,3031996531,OpenStreetMap via Overpass API
Kiwi,Kiwi Sandvika,Kiwi,,,,,,Norway,"59.8911334,10.5272648",coordinates_only,59.8911334,10.5272648,node,3072411413,OpenStreetMap via Overpass API
Kiwi,Kiwi Sandnessjøen,Kiwi,,,,,,Norway,"66.0173617,12.6323051",coordinates_only,66.0173617,12.6323051,node,3095913943,OpenStreetMap via Overpass API
Kiwi,Kiwi Torvet,Kiwi,,,,,,Norway,"58.1458575,7.996366",coordinates_only,58.1458575,7.996366,node,3097708056,OpenStreetMap via Overpass API
Kiwi,Kiwi Storgata 33,Kiwi,,,,,,Norway,"59.91468,10.753084",coordinates_only,59.91468,10.753084,node,3111431401,OpenStreetMap via Overpass API
Kiwi,Kiwi Orkanger,Kiwi,,,,,,Norway,"63.298351,9.848486",coordinates_only,63.298351,9.848486,node,3112752582,OpenStreetMap via Overpass API
Kiwi,Kiwi Stavsjø,Kiwi,,,,,,Norway,"60.8043049,10.8392884",coordinates_only,60.8043049,10.8392884,node,3116816225,OpenStreetMap via Overpass API
Kiwi,Kiwi Spjelkavik,Kiwi,,,,,,Norway,"62.463717,6.364405",coordinates_only,62.463717,6.364405,node,3118728575,OpenStreetMap via Overpass API
Kiwi,Kiwi Breivika,Kiwi,,,,,,Norway,"62.471863,6.363352",coordinates_only,62.471863,6.363352,node,3118773253,OpenStreetMap via Overpass API
Kiwi,Kiwi Vikersund,Kiwi,,,,,,Norway,"59.9651806,9.9943521",coordinates_only,59.9651806,9.9943521,node,3120224840,OpenStreetMap via Overpass API
Kiwi,Kiwi Blystadlia,Kiwi,,,,,,Norway,"59.930905,11.035335",coordinates_only,59.930905,11.035335,node,3122986020,OpenStreetMap via Overpass API
Kiwi,Kiwi Eidsvoll,Kiwi,,,,,,Norway,"60.3278711,11.2601448",coordinates_only,60.3278711,11.2601448,node,3123084243,OpenStreetMap via Overpass API
Kiwi,Kiwi Årnes,Kiwi,,,,,,Norway,"60.119168,11.464738",coordinates_only,60.119168,11.464738,node,3123633347,OpenStreetMap via Overpass API
Kiwi,Kiwi Volda,Kiwi,,,,,,Norway,"62.1467135,6.0889177",coordinates_only,62.1467135,6.0889177,node,3125248076,OpenStreetMap via Overpass API
Kiwi,Kiwi Falkum,Kiwi,,,,,,Norway,"59.212106,9.588847",coordinates_only,59.212106,9.588847,node,3128635918,OpenStreetMap via Overpass API
Kiwi,Kiwi Heistad,Kiwi,,,,,,Norway,"59.0750697,9.6839315",coordinates_only,59.0750697,9.6839315,node,3149210029,OpenStreetMap via Overpass API
Kiwi,Kiwi Borkedalen,Kiwi,,,,,,Norway,"58.2422357,8.3637798",coordinates_only,58.2422357,8.3637798,node,3244857477,OpenStreetMap via Overpass API
Kiwi,Kiwi Flå,Kiwi,,,,,,Norway,"60.4309453,9.4589012",coordinates_only,60.4309453,9.4589012,node,3251830662,OpenStreetMap via Overpass API
Kiwi,Kiwi Haus,Kiwi,,,,,,Norway,"60.4531336,5.4953025",coordinates_only,60.4531336,5.4953025,node,3324720970,OpenStreetMap via Overpass API
Kiwi,Kiwi Røros,Kiwi,,,,,,Norway,"62.5732309,11.3849008",coordinates_only,62.5732309,11.3849008,node,3337647436,OpenStreetMap via Overpass API
Kiwi,Kiwi Juvik,Kiwi,,,,,,Norway,"60.4304502,5.1887577",coordinates_only,60.4304502,5.1887577,node,3431098743,OpenStreetMap via Overpass API
Kiwi,Kiwi Florvåg,Kiwi,,,,,,Norway,"60.4202699,5.2393615",coordinates_only,60.4202699,5.2393615,node,3431180477,OpenStreetMap via Overpass API
Kiwi,Kiwi Kleppestø,Kiwi,,,,,,Norway,"60.409535,5.227473",coordinates_only,60.409535,5.227473,node,3431180478,OpenStreetMap via Overpass API
Kiwi,Kiwi Lindås senter,Kiwi,,,,,,Norway,"60.739634,5.161158",coordinates_only,60.739634,5.161158,node,3439458793,OpenStreetMap via Overpass API
Kiwi,Kiwi Fjellhamar,Kiwi,,,,,,Norway,"59.940635,10.983782",coordinates_only,59.940635,10.983782,node,3489591844,OpenStreetMap via Overpass API
Kiwi,Kiwi Ottestad,Kiwi,,,,,,Norway,"60.7699835,11.1280615",coordinates_only,60.7699835,11.1280615,node,3635742556,OpenStreetMap via Overpass API
Kiwi,Kiwi Heimdalsvingen,Kiwi,,,,,,Norway,"59.272413,10.427514",coordinates_only,59.272413,10.427514,node,3641004994,OpenStreetMap via Overpass API
Kiwi,Kiwi Greåker,Kiwi,,,,,,Norway,"59.2678333,11.032122",coordinates_only,59.2678333,11.032122,node,3647999842,OpenStreetMap via Overpass API
Kiwi,Kiwi Skotterud,Kiwi,,,,,,Norway,"59.9851442,12.1227572",coordinates_only,59.9851442,12.1227572,node,3652633575,OpenStreetMap via Overpass API
Kiwi,Kiwi Strømmen,Kiwi,,,,,,Norway,"59.947305,11.0091488",coordinates_only,59.947305,11.0091488,node,3679328226,OpenStreetMap via Overpass API
Kiwi,Kiwi Paradis,Kiwi,,,,,,Norway,"60.332148,5.348989",coordinates_only,60.332148,5.348989,node,3684651176,OpenStreetMap via Overpass API
Kiwi,Kiwi Tøyen,Kiwi,,,,,,Norway,"59.91372,10.775186",coordinates_only,59.91372,10.775186,node,3726142010,OpenStreetMap via Overpass API
Kiwi,Kiwi Gulskogen,Kiwi,,,,,,Norway,"59.7423465,10.1606073",coordinates_only,59.7423465,10.1606073,node,3795791373,OpenStreetMap via Overpass API
Kiwi,Kiwi Bølerlia,Kiwi,,,,,,Norway,"59.87722,10.847353",coordinates_only,59.87722,10.847353,node,3801756517,OpenStreetMap via Overpass API
Kiwi,Kiwi Lena,Kiwi,,,,,,Norway,"60.6727944,10.8136029",coordinates_only,60.6727944,10.8136029,node,3824161186,OpenStreetMap via Overpass API
Kiwi,Kiwi Skarnes,Kiwi,,,,,,Norway,"60.2548808,11.6828563",coordinates_only,60.2548808,11.6828563,node,3882525591,OpenStreetMap via Overpass API
Kiwi,Kiwi Tiller,Kiwi,,,,,,Norway,"63.356558,10.374041",coordinates_only,63.356558,10.374041,node,3988992824,OpenStreetMap via Overpass API
Kiwi,Kiwi Geilo,Kiwi,,,,,,Norway,"60.534354,8.209496",coordinates_only,60.534354,8.209496,node,3990628503,OpenStreetMap via Overpass API
Kiwi,Kiwi Kilgata,Kiwi,,,,,,Norway,"59.1277545,10.2358486",coordinates_only,59.1277545,10.2358486,node,4001578391,OpenStreetMap via Overpass API
Kiwi,Kiwi Fornebuporten,Kiwi,,,,,,Norway,"59.904744,10.6257895",coordinates_only,59.904744,10.6257895,node,4041073479,OpenStreetMap via Overpass API
Kiwi,Kiwi Hoffsveien,Kiwi,,,,,,Norway,"59.927473,10.676384",coordinates_only,59.927473,10.676384,node,4090297760,OpenStreetMap via Overpass API
Kiwi,Kiwi Holmlia sentervei,Kiwi,,,,,,Norway,"59.835923,10.796456",coordinates_only,59.835923,10.796456,node,4108830890,OpenStreetMap via Overpass API
Kiwi,Kiwi Økernveien,Kiwi,,,,,,Norway,"59.93138,10.80687",coordinates_only,59.93138,10.80687,node,4112553691,OpenStreetMap via Overpass API
Kiwi,Kiwi Atlanterhavsveien,Kiwi,,,,,,Norway,"63.009982,7.432371",coordinates_only,63.009982,7.432371,node,4125876845,OpenStreetMap via Overpass API
Kiwi,Kiwi Øvre Årdal,Kiwi,,,,,,Norway,"61.308538,7.81322",coordinates_only,61.308538,7.81322,node,4130910141,OpenStreetMap via Overpass API
Kiwi,Kiwi Volljordet,Kiwi,,,,,,Norway,"60.815546,11.062318",coordinates_only,60.815546,11.062318,node,4158303955,OpenStreetMap via Overpass API
Kiwi,Kiwi Kleivbrottet,Kiwi,,,,,,Norway,"59.478528,10.316159",coordinates_only,59.478528,10.316159,node,4159421290,OpenStreetMap via Overpass API
Kiwi,Kiwi Frogner Lillestrøm,Kiwi,,,,,,Norway,"60.0240989,11.1029568",coordinates_only,60.0240989,11.1029568,node,4212043822,OpenStreetMap via Overpass API
Kiwi,Kiwi Ulsteinvik,Kiwi,,,,,,Norway,"62.3402676,5.855327",coordinates_only,62.3402676,5.855327,node,4214077693,OpenStreetMap via Overpass API
Kiwi,Kiwi Høyanger,Kiwi,,,,,,Norway,"61.21933,6.073008",coordinates_only,61.21933,6.073008,node,4230430763,OpenStreetMap via Overpass API
Kiwi,Kiwi Gardermoveien,Kiwi,,,,,,Norway,"60.152958,11.130062",coordinates_only,60.152958,11.130062,node,4241890148,OpenStreetMap via Overpass API
Kiwi,Kiwi Lykkentreff,Kiwi,,,,,,Norway,"68.690153,15.415394",coordinates_only,68.690153,15.415394,node,4262443947,OpenStreetMap via Overpass API
Kiwi,Kiwi Leira,Kiwi,,,,,,Norway,"60.969626,9.290996",coordinates_only,60.969626,9.290996,node,4311615683,OpenStreetMap via Overpass API
Kiwi,Kiwi Nesbyen,Kiwi,,,,,,Norway,"60.569576,9.1038947",coordinates_only,60.569576,9.1038947,node,4329273704,OpenStreetMap via Overpass API
Kiwi,Kiwi Moberg,Kiwi,,,,,,Norway,"60.181531,5.454275",coordinates_only,60.181531,5.454275,node,4331337030,OpenStreetMap via Overpass API
Kiwi,Kiwi Flekkefjord,Kiwi,,,,,,Norway,"58.296946,6.661593",coordinates_only,58.296946,6.661593,node,4338331824,OpenStreetMap via Overpass API
Kiwi,Kiwi Sørlandsparken,Kiwi,,,,,,Norway,"58.1774112,8.1299824",coordinates_only,58.1774112,8.1299824,node,4351098035,OpenStreetMap via Overpass API
Kiwi,Kiwi Magasin Blå,Kiwi,,,,,,Norway,"58.971791,5.737493",coordinates_only,58.971791,5.737493,node,4361180289,OpenStreetMap via Overpass API
Kiwi,Kiwi Andebu,Kiwi,,,,,,Norway,"59.304838,10.17807",coordinates_only,59.304838,10.17807,node,4395249116,OpenStreetMap via Overpass API
Kiwi,Kiwi Kapp,Kiwi,,,,,,Norway,"60.7134495,10.8553471",coordinates_only,60.7134495,10.8553471,node,4427469298,OpenStreetMap via Overpass API
Kiwi,Kiwi Røa,Kiwi,,,,,,Norway,"59.9461998,10.6451721",coordinates_only,59.9461998,10.6451721,node,4471099699,OpenStreetMap via Overpass API
Kiwi,Kiwi Kobbervikdalen,Kiwi,,,,,,Norway,"59.6949782,10.246181",coordinates_only,59.6949782,10.246181,node,4501435792,OpenStreetMap via Overpass API
Kiwi,Kiwi Hvittingfoss,Kiwi,,,,,,Norway,"59.485097,10.013122",coordinates_only,59.485097,10.013122,node,4537497391,OpenStreetMap via Overpass API
Kiwi,Kiwi Fagereng,Kiwi,,,,,,Norway,"69.646889,18.898359",coordinates_only,69.646889,18.898359,node,4551013938,OpenStreetMap via Overpass API
Kiwi,Kiwi Stranda,Kiwi,,,,,,Norway,"62.307148,6.945331",coordinates_only,62.307148,6.945331,node,4564629378,OpenStreetMap via Overpass API
Kiwi,Kiwi Stangeland,Kiwi,,,,,,Norway,"59.278229,5.31199",coordinates_only,59.278229,5.31199,node,4568879211,OpenStreetMap via Overpass API
Kiwi,Kiwi Munkegata,Kiwi,,,,,,Norway,"63.4330148,10.3941595",coordinates_only,63.4330148,10.3941595,node,4572286867,OpenStreetMap via Overpass API
Kiwi,Kiwi Vestfossen,Kiwi,,,,,,Norway,"59.7341354,9.8689344",coordinates_only,59.7341354,9.8689344,node,4609304058,OpenStreetMap via Overpass API
Kiwi,Kiwi Lunner,Kiwi,,,,,,Norway,"60.303393,10.584522",coordinates_only,60.303393,10.584522,node,4625750481,OpenStreetMap via Overpass API
Kiwi,Kiwi Rosenhoff,Kiwi,,,,,,Norway,"59.9317188,10.7787012",coordinates_only,59.9317188,10.7787012,node,4809566921,OpenStreetMap via Overpass API
Kiwi,Kiwi Fredrik Langes gate,Kiwi,,,,,,Norway,"69.6496033,18.9572714",coordinates_only,69.6496033,18.9572714,node,4832456421,OpenStreetMap via Overpass API
Kiwi,Kiwi Nybruveien,Kiwi,,,,,,Norway,"59.755942,10.0289179",coordinates_only,59.755942,10.0289179,node,4881545418,OpenStreetMap via Overpass API
Kiwi,Kiwi Sunndalsøra,Kiwi,,,,,,Norway,"62.6736192,8.5636442",coordinates_only,62.6736192,8.5636442,node,4950617347,OpenStreetMap via Overpass API
Kiwi,Kiwi Røn,Kiwi,,,,,,Norway,"61.033881,9.054562",coordinates_only,61.033881,9.054562,node,4988974029,OpenStreetMap via Overpass API
Kiwi,Kiwi Bergemoen,Kiwi,,,,,,Norway,"58.3429984,8.5550398",coordinates_only,58.3429984,8.5550398,node,4991279850,OpenStreetMap via Overpass API
Kiwi,Kiwi Stoa øst,Kiwi,,,,,,Norway,"58.4679227,8.7208024",coordinates_only,58.4679227,8.7208024,node,5009498318,OpenStreetMap via Overpass API
Kiwi,Kiwi Dragveien,Kiwi,,,,,,Norway,"59.903671,10.565138",coordinates_only,59.903671,10.565138,node,5015756521,OpenStreetMap via Overpass API
Kiwi,Kiwi Austbygd,Kiwi,,,,,,Norway,"59.995047,8.826857",coordinates_only,59.995047,8.826857,node,5058120935,OpenStreetMap via Overpass API
Kiwi,Kiwi Hellerudveien,Kiwi,,,,,,Norway,"59.917656,10.8509575",coordinates_only,59.917656,10.8509575,node,5075431282,OpenStreetMap via Overpass API
